,Player,SAVID,FGID,Team,Level,Age,K%,BB%,Brl%,Solid%,Flare%,Under%,Topped%,Weak%,BrlHR,Brl3B,Brl2B,Brl1B,BrlBABIP,BrlOut,SolidHR,Solid3B,Solid2B,Solid1B,SolidBABIP,SolidOut,FlareHR,Flare3B,Flare2B,Flare1B,FlareBABIP,FlareOut,UnderHR,Under3B,Under2B,Under1B,UnderBABIP,UnderOut,ToppedHR,Topped3B,Topped2B,Topped1B,ToppedBABIP,ToppedOut,WeakHR,Weak3B,Weak2B,Weak1B,WeakBABIP,WeakOut,SBAtt%,SBSuccess%,PPA,HBPRate,SplitK_R,SplitK_L,SplitBB_R,SplitBB_L,SplitBrl_R,SplitBrl_L,SplitSolid_R,SplitSolid_L,SplitFlare_R,SplitFlare_L,SplitTopped_R,SplitTopped_L,SplitUnder_R,SplitUnder_L,SplitWeak_R,SplitWeak_L
660,Sandy Leon,506702,5273,ATL,AAA,36.1,0.486,0.023,0.029,0.052,0.252,0.352,0.261,0.054,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.111,0.538,0.654,0.346,0.005,0.002,0.026,0.037,0.07,0.9299999999999999,0.0,0.0,0.005,0.156,0.161,0.839,0.0,0.0,0.0,0.205,0.205,0.795,0.0198,0.8,4.322857142857143,0.013888888888888888,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
661,Adam Zebrowski,700845,sa3017221,ATL,AA,24.5,0.274,0.078,0.086,0.054,0.262,0.191,0.346,0.061,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.04265714285714286,0.7625,3.909048103235316,0.017890772128060263,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
662,Chandler Seagle,676882,23552,ATL,AA,28.9,0.298,0.047,0.04,0.042,0.283,0.193,0.358,0.084,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.061905263157894734,0.575,3.909048103235316,0.020107238605898123,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
663,Garrett Cooper,643265,15279,ATL,AAA,34.3,0.306,0.066,0.1,0.073,0.271,0.204,0.305,0.046,0.396,0.01,0.274,0.031,0.711,0.28900000000000003,0.067,0.02,0.225,0.126,0.438,0.562,0.0,0.005,0.093,0.562,0.66,0.33999999999999997,0.007,0.007,0.026,0.038,0.078,0.922,0.0,0.0,0.01,0.132,0.142,0.858,0.0,0.0,0.002,0.109,0.111,0.889,0.0198,0.8,3.9292730844793713,0.014194464158977998,0.9984999999999999,1.0175,0.9684999999999999,0.9359999999999999,0.9745,1.1555,0.9744999999999999,1.134,0.9490000000000001,1.1335,1.056,0.8314999999999999,0.988,1.038,1.0805,0.629
664,Drew Compton,686541,sa3022495,ATL,AA,24.0,0.221,0.1,0.05,0.046,0.313,0.191,0.312,0.088,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.05616363636363637,0.85625,3.909048103235316,0.021526418786692758,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
665,Justin Janas,805332,sa3019903,ATL,AA,24.6,0.213,0.069,0.038,0.042,0.292,0.184,0.363,0.082,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.0916562874251497,0.7,3.909048103235316,0.05032258064516129,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
666,Eddy Alvarez,657193,16959,ATL,AAA,35.2,0.27,0.09,0.077,0.072,0.241,0.246,0.301,0.062,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.162,0.162,0.838,0.0,0.0,0.0,0.228,0.228,0.772,0.20136028368794326,0.7663265306122449,3.9279279279279278,0.04579439252336449,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
667,Jose Devers,672701,20540,ATL,AAA,25.3,0.199,0.053,0.052,0.059,0.258,0.283,0.294,0.054,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.07403728813559322,0.7,3.84,0.018947368421052633,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
668,Matthew Batten,676946,20157,ATL,AAA,29.8,0.233,0.134,0.021,0.037,0.251,0.294,0.35,0.046,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.15144556962025316,0.851639344262295,3.957317073170732,0.008264462809917356,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
669,Kobe Kato,701158,sa3017052,ATL,AAA,26.1,0.266,0.095,0.036,0.04,0.288,0.182,0.374,0.079,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.2255142857142857,0.8214285714285715,3.909048103235316,0.011704645213287564,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
670,Luke Williams,663897,19931,ATL,AAA,28.7,0.282,0.056,0.029,0.056,0.226,0.297,0.318,0.074,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.094,0.574,0.673,0.32699999999999996,0.005,0.002,0.03,0.043,0.08,0.92,0.0,0.01,0.021,0.17,0.201,0.7989999999999999,0.0,0.0,0.0,0.191,0.191,0.8089999999999999,0.3208752688172043,0.8354166666666667,3.7961783439490446,0.006683375104427736,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
671,Charles Leblanc,641779,19813,ATL,AAA,28.8,0.316,0.119,0.093,0.061,0.231,0.276,0.263,0.076,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.143,0.143,0.857,0.0745945205479452,0.7357142857142858,4.168367346938775,0.00991407799074686,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
672,David McCabe,678173,sa3019964,ATL,AA,25.0,0.28,0.127,0.085,0.052,0.278,0.188,0.332,0.065,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.05700930232558139,0.8428571428571429,3.909048103235316,0.0014992503748125937,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
673,Luke Waddell,680672,sa3017075,ATL,AAA,26.7,0.175,0.089,0.044,0.048,0.252,0.296,0.316,0.044,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.10313333333333334,0.7590909090909091,3.909048103235316,0.01498751040799334,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
674,Eddys Leonard,678760,sa3005554,ATL,AAA,24.4,0.261,0.053,0.069,0.064,0.256,0.278,0.283,0.05,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.1415391304347826,0.6891304347826087,3.909048103235316,0.03243847874720358,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
675,Cal Conley,695462,sa3017080,ATL,AA,25.7,0.223,0.064,0.046,0.041,0.28,0.185,0.367,0.079,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.3172358974358974,0.7775000000000001,3.909048103235316,0.013010053222945003,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
676,Stuart Fairchild,656413,20321,ATL,MLB,29.1,0.264,0.086,0.079,0.068,0.217,0.286,0.264,0.085,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.117,0.548,0.67,0.32999999999999996,0.008,0.012,0.02,0.029,0.069,0.931,0.0,0.0,0.021,0.157,0.178,0.8220000000000001,0.0,0.0,0.002,0.131,0.133,0.867,0.27185479452054795,0.831578947368421,3.690036900369004,0.03395889186773905,0.9894999999999999,1.005,0.8425,1.112,1.028,1.028,1.0145,1.022,0.9125,1.1059999999999999,1.0775,0.8915,0.9664999999999999,1.0495,0.9675,0.938
677,Alex Verdugo,657077,17027,ATL,AAA,28.9,0.15,0.077,0.055,0.062,0.245,0.243,0.36,0.036,0.426,0.005,0.233,0.025,0.689,0.31100000000000005,0.07,0.017,0.222,0.119,0.428,0.5720000000000001,0.0,0.008,0.1,0.546,0.654,0.346,0.005,0.003,0.026,0.028,0.062,0.938,0.0,0.001,0.012,0.151,0.164,0.836,0.0,0.0,0.002,0.188,0.19,0.81,0.048244444444444444,0.7,3.717472118959108,0.006711409395973154,0.967,1.0645,1.0445,1.0390000000000001,1.1125,0.7035,1.1075,0.7464999999999999,1.0045,1.0005,0.9395,1.1235,1.056,0.894,0.8135,1.4315000000000002
678,Carlos Rodriguez,677578,sa3005478,ATL,AAA,24.3,0.182,0.087,0.039,0.046,0.256,0.258,0.358,0.043,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.13279435028248587,0.7166666666666667,3.909048103235316,0.004454342984409799,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
679,Jake Marisnick,545350,11339,ATL,AAA,34.0,0.266,0.036,0.065,0.062,0.234,0.299,0.275,0.064,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.023,0.132,0.557,0.712,0.28800000000000003,0.005,0.002,0.017,0.032,0.056,0.944,0.0,0.0,0.005,0.136,0.141,0.859,0.0,0.0,0.0,0.141,0.141,0.859,0.2246780487804878,0.727027027027027,3.6906077348066297,0.02252252252252252,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
680,Conner Capel,668843,19983,ATL,AAA,27.9,0.251,0.117,0.072,0.066,0.203,0.33,0.286,0.043,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.1878,0.780188679245283,4.052287581699346,0.008436080467229072,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
681,Cody Milligan,687862,sa1169818,ATL,AAA,26.3,0.241,0.088,0.045,0.043,0.285,0.19,0.354,0.083,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.3555142857142857,0.8200000000000001,3.909048103235316,0.011780104712041885,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
682,Geraldo Quintero,684852,sa3008942,ATL,AA,23.5,0.228,0.079,0.051,0.043,0.276,0.195,0.351,0.084,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.35664210526315787,0.6971910112359551,3.909048103235316,0.022336769759450172,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
683,Ian Happ,664023,17919,CHC,MLB,30.7,0.246,0.13,0.106,0.067,0.236,0.267,0.288,0.035,0.501,0.003,0.218,0.033,0.755,0.245,0.077,0.017,0.233,0.112,0.439,0.5609999999999999,0.0,0.008,0.107,0.543,0.658,0.34199999999999997,0.008,0.003,0.025,0.028,0.064,0.9359999999999999,0.0,0.002,0.024,0.164,0.19,0.81,0.0,0.0,0.002,0.163,0.165,0.835,0.08335140186915888,0.8458333333333334,4.098360655737705,0.010970464135021098,0.974,1.0135,1.111,0.853,1.0805,0.8979999999999999,1.0625,0.9465,1.021,0.978,0.943,1.0565,1.04,0.9835,0.8160000000000001,1.204
684,Kyle Tucker,663656,18345,CHC,MLB,28.2,0.149,0.131,0.125,0.074,0.238,0.286,0.244,0.033,0.533,0.011,0.16,0.0,0.704,0.29600000000000004,0.081,0.017,0.221,0.11,0.429,0.571,0.0,0.007,0.099,0.548,0.654,0.346,0.008,0.004,0.026,0.038,0.076,0.924,0.0,0.0,0.018,0.145,0.163,0.837,0.0,0.0,0.007,0.185,0.192,0.808,0.08867417218543046,0.8718750000000001,4.056795131845842,0.0027829313543599257,1.0185,0.963,1.1075,0.9155,1.033,0.9055,0.9864999999999999,1.007,1.029,0.9570000000000001,0.9464999999999999,1.0845,1.0415,0.9415,0.972,1.0865
685,Seiya Suzuki,673548,30116,CHC,MLB,30.6,0.265,0.1,0.112,0.084,0.255,0.25,0.275,0.024,0.469,0.028,0.204,0.009,0.71,0.29000000000000004,0.069,0.029,0.213,0.118,0.429,0.571,0.0,0.011,0.102,0.56,0.673,0.32699999999999996,0.005,0.002,0.029,0.031,0.067,0.933,0.0,0.0,0.016,0.197,0.213,0.787,0.0,0.0,0.03,0.173,0.203,0.7969999999999999,0.12216966824644548,0.7,4.395604395604396,0.008974358974358974,1.06,0.8405,0.9175,1.084,1.044,0.9624999999999999,0.9909999999999999,1.076,0.988,1.0185,1.0125,0.9635,0.978,1.0594999999999999,1.0270000000000001,0.806
686,Michael Busch,683737,26319,CHC,MLB,27.4,0.289,0.108,0.101,0.062,0.215,0.275,0.303,0.043,0.522,0.01,0.234,0.04,0.807,0.19299999999999995,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.104,0.583,0.694,0.30600000000000005,0.008,0.002,0.031,0.03,0.071,0.929,0.0,0.0,0.017,0.145,0.162,0.838,0.0,0.0,0.0,0.21,0.21,0.79,0.0552679802955665,0.8875,4.08997955010225,0.020086083213773313,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
687,Dansby Swanson,621020,18314,CHC,MLB,31.2,0.241,0.093,0.098,0.075,0.23,0.226,0.338,0.033,0.42,0.033,0.227,0.014,0.694,0.30600000000000005,0.077,0.025,0.219,0.115,0.436,0.5640000000000001,0.0,0.005,0.095,0.556,0.656,0.344,0.006,0.002,0.027,0.035,0.07,0.9299999999999999,0.0,0.0,0.012,0.166,0.178,0.8220000000000001,0.0,0.0,0.002,0.248,0.25,0.75,0.14355690607734806,0.8458333333333334,3.9682539682539684,0.006211180124223602,1.021,0.9475,0.9325,1.0485,0.9924999999999999,1.105,1.0215,0.9915,0.9949999999999999,0.9969999999999999,1.0025,0.9924999999999999,1.004,0.989,0.9735,0.947
688,Nico Hoerner,663538,21479,CHC,MLB,27.9,0.107,0.069,0.013,0.037,0.281,0.263,0.362,0.044,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.081,0.016,0.223,0.097,0.417,0.583,0.0,0.01,0.106,0.554,0.67,0.32999999999999996,0.009,0.004,0.025,0.024,0.062,0.938,0.0,0.0,0.024,0.18,0.204,0.796,0.0,0.0,0.002,0.136,0.138,0.862,0.17005380710659898,0.8379310344827586,3.5906642728904847,0.01873767258382643,1.0205,0.952,0.9724999999999999,0.9235,1.0385,0.967,0.9924999999999999,1.0790000000000002,0.9644999999999999,1.0865,1.019,0.9425,1.0,1.002,1.0335,0.772
689,Pete Crow-Armstrong,691718,27769,CHC,MLB,23.0,0.245,0.055,0.079,0.061,0.22,0.27,0.273,0.097,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.017,0.102,0.553,0.672,0.32799999999999996,0.005,0.004,0.021,0.024,0.054,0.946,0.0,0.0,0.005,0.187,0.192,0.808,0.0,0.0,0.002,0.228,0.23,0.77,0.31332517985611513,0.8274038461538462,3.4945295404814005,0.021767810026385226,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
690,Matt Shaw,807713,33322,CHC,MLB,23.4,0.21,0.076,0.085,0.049,0.267,0.192,0.337,0.07,0.55,0.0,0.2,0.0,0.715,0.28500000000000003,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.178,0.178,0.8220000000000001,0.0,0.0,0.0,0.191,0.191,0.8089999999999999,0.2040931937172775,0.7847457627118645,3.909048103235316,0.018413597733711047,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
691,Miguel Amaya,665804,21693,CHC,MLB,26.1,0.195,0.066,0.062,0.069,0.25,0.262,0.298,0.059,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.008,0.092,0.564,0.664,0.33599999999999997,0.008,0.002,0.021,0.019,0.05,0.95,0.0,0.003,0.005,0.122,0.13,0.87,0.0,0.0,0.002,0.1,0.102,0.898,0.0198,0.95,3.698501872659176,0.03498190591073583,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
692,Carson Kelly,608348,13620,CHC,MLB,30.7,0.197,0.087,0.067,0.066,0.24,0.282,0.305,0.04,0.457,0.002,0.179,0.0,0.638,0.362,0.088,0.016,0.213,0.106,0.423,0.577,0.0,0.012,0.09,0.561,0.663,0.33699999999999997,0.008,0.002,0.021,0.029,0.06,0.94,0.0,0.0,0.018,0.145,0.163,0.837,0.0,0.0,0.002,0.082,0.084,0.916,0.03302314049586777,0.7,3.7593984962406015,0.01532258064516129,1.0274999999999999,0.942,0.9105000000000001,1.0845,0.8755,1.3585,0.954,1.1564999999999999,0.9909999999999999,1.0105,1.037,0.9079999999999999,0.999,1.0075,1.0375,0.7929999999999999
693,Justin Turner,457759,5235,CHC,MLB,40.4,0.193,0.099,0.05,0.073,0.274,0.305,0.265,0.032,0.503,0.0,0.224,0.063,0.791,0.20899999999999996,0.077,0.016,0.21,0.109,0.412,0.5880000000000001,0.0,0.005,0.095,0.568,0.668,0.33199999999999996,0.008,0.002,0.029,0.03,0.069,0.931,0.0,0.0,0.015,0.138,0.153,0.847,0.0,0.0,0.042,0.098,0.14,0.86,0.02809015544041451,0.66875,4.310344827586207,0.02224239673172946,1.0015,1.0055,0.9425,1.012,0.9255,1.2774999999999999,0.9889999999999999,1.085,1.0005,0.9849999999999999,1.007,0.977,1.006,0.987,1.038,0.7695
694,Jon Berti,542932,12037,CHC,MLB,35.2,0.189,0.063,0.05,0.046,0.261,0.189,0.399,0.056,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.079,0.016,0.221,0.101,0.417,0.583,0.0,0.007,0.096,0.555,0.658,0.34199999999999997,0.005,0.012,0.024,0.027,0.068,0.9319999999999999,0.0,0.0,0.011,0.173,0.184,0.8160000000000001,0.0,0.0,0.002,0.225,0.227,0.773,0.13934022988505748,0.7723684210526316,3.766478342749529,0.009654062751407884,0.9764999999999999,1.0625,0.9510000000000001,0.99,0.9375,1.2315,1.019,1.005,0.992,1.008,1.016,0.954,1.0095,0.98,0.9245,1.0645
695,Gage Workman,669398,27573,CHC,MLB,25.5,0.326,0.077,0.107,0.061,0.298,0.186,0.288,0.06,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.2526042328042328,0.7445205479452055,3.909048103235316,0.006427423674343867,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
696,Vidal Brujan,660644,20536,CHC,MLB,27.2,0.209,0.075,0.029,0.039,0.23,0.28,0.367,0.055,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.008,0.101,0.533,0.642,0.358,0.008,0.002,0.025,0.037,0.072,0.928,0.0,0.0,0.013,0.127,0.14,0.86,0.0,0.0,0.043,0.144,0.187,0.813,0.2177381443298969,0.6475806451612903,3.780718336483932,0.012508229098090849,0.968,0.964,1.129,0.994,1.06,1.099,1.071,1.054,1.019,1.023,0.94,0.952,1.06,1.028,0.821,0.841
697,Moises Ballesteros,694208,sa3015713,CHC,AAA,21.4,0.209,0.085,0.084,0.061,0.256,0.275,0.292,0.032,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.146,0.146,0.854,0.0,0.0,0.0,0.205,0.205,0.795,0.030326315789473684,0.8,3.909048103235316,0.005797101449275362,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
698,Reese McGuire,624512,15674,CHC,AAA,30.1,0.253,0.066,0.052,0.057,0.24,0.238,0.325,0.088,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.071,0.02,0.221,0.116,0.428,0.5720000000000001,0.0,0.008,0.11,0.561,0.679,0.32099999999999995,0.005,0.002,0.028,0.031,0.066,0.9339999999999999,0.0,0.0,0.012,0.182,0.194,0.806,0.0,0.0,0.005,0.184,0.189,0.8109999999999999,0.0786235294117647,0.7625,3.7105751391465676,0.010683760683760684,0.968,1.047,1.129,0.982,1.06,0.821,1.071,0.854,1.019,0.977,0.94,1.093,1.06,0.92,0.821,1.374
699,Carlos Perez,542208,10642,CHC,AAA,34.5,0.221,0.105,0.057,0.061,0.271,0.302,0.28,0.028,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.005,0.075,0.566,0.646,0.354,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.0198,0.8,3.9047619047619047,0.016611295681063124,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
700,Pablo Aliendo,680846,sa3006220,CHC,AAA,23.9,0.299,0.077,0.085,0.059,0.289,0.205,0.29,0.073,0.5,0.0,0.2,0.0,0.7,0.30000000000000004,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.0698,0.7833333333333333,3.909048103235316,0.0354978354978355,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
701,William Simoneit,686766,sa3014885,CHC,AA,28.5,0.328,0.059,0.088,0.054,0.283,0.188,0.321,0.066,0.47,0.0,0.17,0.0,0.69,0.31000000000000005,0.078,0.019,0.22,0.116,0.433,0.567,0.0,0.007,0.099,0.552,0.658,0.34199999999999997,0.007,0.003,0.026,0.029,0.065,0.935,0.0,0.0,0.0,0.164,0.164,0.836,0.0,0.0,0.0,0.141,0.141,0.859,0.07694285714285715,0.8250000000000001,3.909048103235316,0.03241650294695481,1.021,0.964,0.896,0.994,1.02,1.099,1.021,1.054,0.981,1.023,1.015,0.952,0.992,1.028,0.964,0.841
